"cellIndex","windowIndex","frameIndex","termination","Duration","avgSpeed","maxSpeed"
1,44,67,74,8,2.167431325,4.498905
1,44,76,80,5,2.865252,5.791924
1,44,86,90,5,16.1626106,23.48873
1,45,6,20,15,6.24153910666667,16.24962
1,45,29,35,7,16.9612606285714,34.35022
1,45,47,53,7,6.94802057142857,14.7032
1,45,66,75,10,3.34325303,6.535948
1,45,84,90,7,15.2178684285714,26.60632
1,46,5,20,16,9.3243829625,24.42665
1,46,30,33,4,18.95551275,33.03925
1,46,48,53,6,9.78355925,17.57784
1,46,65,70,6,6.57848633333333,14.62653
1,46,83,90,8,11.8770604375,27.79634
1,47,2,20,19,8.26689528421053,25.00994
1,47,49,54,6,9.347414,21.8142
1,47,65,69,5,12.9210838,22.88555
1,47,84,90,7,10.2511805285714,22.99363
1,48,2,23,22,8.42454888181818,24.00695
1,48,59,62,4,3.436216,7.274425
1,48,65,69,5,15.73624266,27.59292
1,48,76,90,15,3.54089168,14.88937
1,49,2,24,23,10.1232814091304,22.19154
1,49,50,54,5,4.3721914,10.39809
1,49,58,69,12,10.3801298666667,26.73755
1,49,76,90,15,2.47895211833333,7.572335
1,50,2,25,24,10.7574029208333,23.16822
1,50,57,68,12,12.1867008333333,20.82328
1,50,80,90,11,3.516573,7.717221
1,51,2,22,21,10.2133902380952,25.76588
1,51,24,33,10,11.90348756,30.46641
1,51,53,67,15,9.411975238,17.84159
1,51,80,89,10,6.03862857,10.75334
1,52,2,16,15,11.3496031913333,25.83636
1,52,24,41,18,15.9426799333333,29.87931
1,52,53,67,15,8.10254792666667,18.77545
1,52,80,90,11,11.4046234272727,19.55009
1,53,4,15,12,12.9684381,25.91802
1,53,25,38,14,16.6017660714286,32.8635
1,53,52,65,14,8.12869557142857,17.22086
1,53,75,90,16,11.0791895375,23.2407
1,54,4,15,12,10.39349625,23.62961
1,54,25,38,14,14.5414929285714,32.98955
1,54,51,64,14,6.88844863571429,11.29842
1,54,75,80,6,2.19064366333333,5.437869
1,54,81,90,10,18.53473169,32.73547
1,55,5,15,11,8.13808181818182,16.38804
1,55,18,42,25,9.267250244,27.48393
1,55,52,64,13,4.81857092307692,9.661525
1,55,82,90,9,13.9812066666667,21.54916
1,56,6,21,16,6.2964835625,9.888422
1,56,23,41,19,8.42583227894737,22.66589
1,56,56,64,9,6.31532893333333,14.10541
1,56,70,90,21,2.66843836333333,9.696788
1,57,7,20,14,7.90154757142857,12.72531
1,57,24,41,18,7.52542875555556,23.83562
1,57,57,64,8,6.2369605625,13.30345
1,57,71,83,13,2.01236186923077,3.598055
1,58,8,19,12,9.09059508333333,18.72942
1,58,23,27,5,2.4520421,5.31611
1,58,30,40,11,12.9946343636364,26.33164
1,58,57,64,8,3.60711065,8.224875
1,58,71,88,18,2.29643145,4.860532
1,59,8,18,11,10.0907196363636,22.0053
1,59,23,27,5,2.8394016,6.440358
1,59,30,41,12,10.437915075,27.96675
1,59,70,88,19,3.08724476842105,6.869048
1,60,8,17,10,10.2863253,20.2583
1,60,23,26,4,2.7262015325,5.262031
1,60,36,42,7,14.3067958571429,27.46824
1,60,70,88,19,3.164680589,7.426536
1,61,8,16,9,10.296343,19.05753
1,61,37,45,9,14.9533724444444,26.90785
1,61,71,82,12,4.391935685,9.834902
1,62,7,15,9,11.5226872222222,20.95882
1,62,37,45,9,12.2146005555556,22.54811
1,62,70,81,12,4.55039773333333,10.54546
1,63,7,15,9,12.7912115555556,22.86744
1,63,27,32,6,2.58308716666667,5.593805
1,63,37,45,9,7.17050765555556,15.04003
1,63,70,82,13,2.77452489230769,6.947439
1,64,6,16,11,8.83570844545454,17.86266
2,1,2,90,89,6.21513209580899,12.08427
2,2,2,90,89,6.53425006179775,12.98806
2,3,2,90,89,6.91688739325843,11.47361
2,4,2,90,89,7.09101574269663,12.15262
2,5,2,90,89,7.32383657640449,12.56983
2,6,2,90,89,7.48265470786517,13.34324
2,7,2,90,89,6.96370649438202,11.70725
2,8,2,90,89,6.43165424719101,10.6624
2,9,2,90,89,6.21151308988764,10.89635
2,10,2,90,89,5.81064396404494,10.63162
2,11,2,90,89,5.4787414752809,9.657375
2,12,2,90,89,5.13068245955056,9.104939
2,13,2,90,89,4.79721054494382,9.134436
2,14,2,90,89,4.85400574382022,9.799165
2,15,2,90,89,4.84284005337079,8.963657
2,16,2,90,89,4.75102391910112,9.299139
2,17,2,90,89,4.5134073047191,10.88299
2,18,2,90,89,4.50163766404494,10.81505
2,19,2,90,89,4.03396500168539,9.901644
2,20,2,65,64,3.561374088125,10.98525
2,20,69,90,22,5.85786745454545,7.705371
2,21,2,20,19,3.92731374210526,9.823597
2,21,24,64,41,4.47773676829268,15.50204
2,21,70,90,21,6.56878952380952,10.30883
2,22,2,20,19,5.17513522,13.02379
2,22,24,64,41,4.70452160731707,19.55002
2,22,71,90,20,7.695517785,16.49879
2,23,2,18,17,4.11984812352941,9.055825
2,23,23,63,41,5.03528373170732,22.80564
2,23,72,90,19,10.4399080473684,21.39179
2,24,2,16,15,5.59520193333333,7.388783
2,24,38,64,27,8.7284654037037,28.89148
2,24,73,90,18,13.5320299222222,25.07867
2,25,2,14,13,8.02600056153846,14.71826
2,25,19,26,8,4.6467116,10.07174
2,25,38,50,13,5.84032112307692,15.28596
2,25,53,57,5,16.918702,34.21815
2,25,76,89,14,14.8655452857143,23.13247
2,26,2,11,10,13.7234619,24.83161
2,26,17,26,10,9.82834543,16.23157
2,26,39,57,19,11.0192777,38.69777
2,26,76,89,14,17.1626457857143,28.12077
2,27,2,10,9,17.1481397777778,28.70206
2,27,16,27,12,12.7014910166667,17.60503
2,27,39,48,10,10.214979,22.55541
2,27,50,57,8,13.7788558375,36.38236
2,27,77,89,13,19.684957,30.0953
2,28,16,28,13,13.4896483846154,20.98239
2,28,40,46,7,13.9048297142857,23.89986
2,28,53,57,5,17.767558,31.5093
2,28,61,67,7,15.5655335714286,24.2627
2,28,77,89,13,16.3018589230769,24.37084
2,29,15,28,14,13.2601636428571,26.98029
2,29,41,46,6,13.7120111666667,24.29629
2,29,54,67,14,19.4920277142857,29.06888
2,29,78,90,13,17.9557276923077,28.80635
2,30,15,30,16,11.8461613125,26.82544
2,30,41,46,6,15.6240034666667,25.1489
2,30,55,65,11,15.8822716363636,35.39629
2,30,80,85,6,19.1632518333333,28.81377
2,31,16,32,17,11.4224112823529,28.34952
2,31,57,69,13,13.6586445384615,30.54324
2,32,27,34,8,10.129816625,15.21281
2,32,59,65,7,19.5799694285714,32.88425
2,33,28,35,8,10.105458125,16.72104
2,33,42,48,7,13.5179498571429,22.74865
2,33,60,65,6,18.5621433333333,31.71416
2,34,7,18,12,16.7890146666667,34.39692
2,34,30,36,7,10.0710295285714,18.43511
2,34,42,48,7,11.0771309571429,16.45486
2,35,7,19,13,16.2332676153846,33.35799
2,35,31,36,6,5.55016383333333,9.912678
2,35,43,54,12,15.4970693333333,28.13615
2,38,8,13,6,20.89993,30.49428
2,39,9,17,9,16.0504195555556,29.90053
2,40,72,78,7,16.3631316285714,24.61103
2,41,72,79,8,15.332873125,25.40719
2,42,51,58,8,20.128406375,28.34084
2,42,72,79,8,14.267513125,20.75959
2,43,51,58,8,14.352725625,20.74229
2,43,72,80,9,17.2273498888889,27.38603
2,44,51,58,8,19.9473700625,26.0113
2,44,73,80,8,16.5573155,23.772
2,45,73,79,7,16.5940392857143,24.06662
2,46,74,82,9,7.89208777777778,19.20332
2,47,74,83,10,8.3263458,23.97227
2,50,31,35,5,14.3283392,19.80989
2,51,31,36,6,14.3766723333333,25.12545
2,52,44,49,6,23.3927216666667,30.39456
2,55,71,80,10,14.184096,30.01414
2,56,73,81,9,18.7734774444444,29.30363
2,57,59,63,5,21.503864,31.17355
2,58,13,16,4,9.7402995,23.2644
2,58,19,22,4,5.30406775,13.4951
2,58,59,67,9,17.5907172222222,29.99289
2,58,73,80,8,19.59502974375,27.73299
2,59,58,63,6,20.2016633333333,29.54454
2,59,74,80,7,13.5994794285714,25.41233
2,60,33,38,6,13.5126218333333,24.87533
2,60,56,64,9,21.1674291111111,36.07366
2,61,32,38,7,12.7727128571429,23.23133
2,61,56,72,17,15.4603512411765,30.0047
2,61,74,78,5,2.907077,5.599571
2,62,31,40,10,10.983565,23.46833
2,62,57,68,12,20.4733058333333,29.65648
2,62,72,77,6,14.6659081666667,25.41744
2,63,14,20,7,12.688261,25.00394
2,63,28,33,6,15.1915298333333,27.84201
2,63,34,40,7,11.1910519142857,20.90666
2,63,56,67,12,20.1233333333333,32.01056
2,64,27,32,6,13.9057895,24.93252
2,64,35,40,6,14.5023603333333,22.8906
2,64,55,65,11,16.3991118181818,31.63863
2,65,14,19,6,12.5884781666667,23.22026
2,65,26,31,6,14.07407245,22.07506
2,65,35,40,6,15.9652293333333,24.88483
2,65,56,64,9,14.1523628888889,28.83836
2,66,14,19,6,11.2896535,22.58243
2,66,25,31,7,13.9085741428571,22.50858
2,66,35,41,7,15.0325668571429,27.21103
2,66,55,64,10,17.5766031,30.60305
2,67,55,64,10,16.9066562,30.21213
2,68,48,66,19,17.7277546315789,32.85205
2,69,53,62,10,8.487410558,21.98611
2,69,63,71,9,20.3471568333333,32.749
2,70,54,71,18,15.8577156666667,33.81807
2,71,30,39,10,14.2814169,28.56056
2,71,54,75,22,18.3880677818182,30.01388
2,71,84,90,7,19.287578,29.72429
2,72,8,14,7,17.8698511428571,24.6178
2,72,29,39,11,15.2905884545455,26.88382
2,72,55,75,21,15.9140358095238,27.06932
2,72,84,90,7,24.5435471428571,31.57666
2,73,8,14,7,19.461276,28.15952
2,73,29,39,11,17.6134068181818,29.75072
2,73,56,75,20,16.91276925,20.76778
2,74,29,34,6,24.7581583333333,30.90692
2,74,56,74,19,15.7750057894737,27.38941
2,75,29,35,7,25.2757385714286,32.37511
2,75,57,74,18,11.2655954138889,27.09743
2,76,29,40,12,19.2273249166667,25.913
2,76,58,62,5,9.6993906,25.04657
2,76,63,74,12,11.2882756083333,23.17294
2,77,29,39,11,19.5877857272727,22.98994
2,77,59,75,17,9.75328741176471,25.99194
2,78,29,39,11,17.2893852727273,22.04414
2,78,61,75,15,6.54511773333333,21.47599
2,79,29,40,12,17.34176725,22.20497
2,80,29,41,13,19.631091,27.31624
2,80,64,75,12,6.04201578666667,21.06332
2,81,35,41,7,18.8754635714286,27.63498
2,81,64,71,8,4.8326197125,18.28575
2,81,72,75,4,6.01152,10.62706
2,82,19,24,6,16.6027645,30.08908
2,82,36,41,6,18.8617006666667,25.68809
2,82,64,75,12,7.90990583333333,22.13396
2,83,19,25,7,14.1945474285714,29.08537
2,83,32,41,10,23.0676927,29.95505
2,83,65,76,12,10.0039211166667,23.61245
2,84,20,36,17,18.8647288764706,30.73085
2,84,72,77,6,12.8475153333333,22.1579
2,85,22,35,14,17.5418070285714,31.10753
2,86,24,33,10,14.48790641,28.82038
2,86,55,59,5,20.21458,30.58361
2,86,65,69,5,8.103435,21.36674
2,86,72,79,8,13.58289925,23.75166
2,87,24,33,10,9.44239546,29.49797
2,87,54,60,7,16.6118302857143,32.62298
2,87,73,79,7,15.1506317142857,21.3266
2,88,29,33,5,15.7827043,31.88131
2,88,54,61,8,19.0845175,33.00625
2,89,29,33,5,16.195535,32.18171
2,89,42,48,7,14.4108171428571,26.30375
2,89,54,64,11,17.0855895454545,32.63015
2,89,74,79,6,12.194653,24.20721
2,90,21,33,13,7.30161070230769,30.08194
2,90,42,48,7,19.3389168571429,28.05779
2,90,54,70,17,15.6021897647059,31.75895
2,90,74,77,4,4.160995,8.933672
2,91,8,13,6,2.07177348333333,6.204353
2,91,26,48,23,18.3272597565217,28.91184
2,91,55,62,8,6.0582735,10.43777
2,91,65,68,4,5.0599675,9.105491
2,92,8,13,6,4.74331933333333,11.18497
2,92,27,48,22,16.7395147272727,28.65813
2,92,56,61,6,5.48369033333333,10.12448
3,1,30,36,7,7.29852171428571,13.94001
3,1,39,42,4,3.1264615,8.450188
3,1,52,68,17,11.4091140235294,27.97439
3,1,75,80,6,6.11595,11.79503
3,1,85,90,6,11.4803811666667,17.48963
3,2,2,8,7,24.5143957142857,30.16231
3,2,30,36,7,6.28292885714286,11.2135
3,2,51,67,17,13.8687506058824,24.34599
3,2,74,80,7,4.5170239,11.11304
3,2,85,90,6,14.1161475,20.78778
3,3,2,7,6,22.398325,29.22296
3,3,31,36,6,2.66726,7.491671
3,3,50,67,18,15.7940283888889,28.6944
3,3,75,80,6,4.53880538333333,9.989673
3,3,85,90,6,17.4285961666667,25.50845
3,4,2,6,5,20.969606,31.16955
3,4,32,35,4,2.44499675,5.124861
3,4,49,62,14,15.8201285928571,30.41765
3,4,75,80,6,3.2067835,6.936279
3,4,84,90,7,17.0888595714286,28.3113
3,5,2,5,4,24.9284575,34.92419
3,5,49,62,14,14.2809048571429,29.00299
3,5,74,79,6,3.15926411666667,7.402223
3,5,84,90,7,17.4836738857143,29.60463
3,6,19,25,7,7.09497534285714,12.91619
3,6,49,70,22,15.0733435818182,29.84974
3,6,74,78,5,6.13825798,10.87028
3,6,83,90,8,15.8582815,28.6788
3,7,13,16,4,7.28471875,19.48055
3,7,18,27,10,9.89554857,20.58626
3,7,52,58,7,14.9025235714286,31.49908
3,7,74,77,4,4.68051235,8.345763
3,7,82,89,8,18.4449005,27.65131
3,8,11,28,18,13.3658492777778,28.04266
3,8,52,57,6,15.1529370166667,31.56838
3,8,74,77,4,2.8882735,8.255585
3,9,6,27,22,18.1900349090909,28.54873
3,9,53,57,5,18.0173548,33.27297
3,10,7,28,22,17.4962999090909,24.37537
3,10,45,48,4,2.0658915,4.71581
3,10,53,57,5,16.009965,29.09824
3,11,2,29,28,17.97326375,29.62868
3,11,46,49,4,3.242726,6.483439
3,11,53,58,6,13.8273841666667,28.84767
3,12,2,30,29,17.6912949655172,25.20384
3,12,46,51,6,7.13922566666667,14.33345
3,12,54,60,7,13.0356286428571,41.02466
3,13,2,32,31,15.2759107645161,29.1031
3,13,46,51,6,10.530769,19.06662
3,13,74,77,4,2.70965825,7.557888
3,13,81,84,4,15.0599455,29.69705
3,14,7,35,29,13.5918077586207,27.3873
3,14,45,50,6,7.29026616666667,12.92879
