"cellIndex","windowIndex","frameIndex","termination","Duration","avgSpeed","maxSpeed"
2,30,30,41,12,-17.7590426666667,14.78683
2,30,46,55,10,-12.25480252,4.154168
2,30,65,80,16,-12.669291,35.39629
2,31,32,57,26,-11.1963646538462,29.42165
2,32,34,59,26,-10.6604815769231,31.18114
2,33,35,42,8,-12.215058,18.78281
2,33,48,60,13,-22.0220008923077,10.11368
2,34,36,42,7,-11.6760349,9.47823
2,34,48,90,43,-7.10394250697674,34.21507
2,35,19,31,13,-2.59103340769231,33.97372
2,35,36,43,8,-14.43341825,12.36251
2,45,79,90,12,-13.15153425,48.14556
2,46,82,90,9,-9.08227022222222,34.51212
2,47,83,90,8,-17.4215315,15.02032
2,55,80,90,11,-19.8540111818182,48.96392
2,56,81,90,10,-8.8681323,57.22669
2,58,67,73,7,-17.5112685714286,9.932115
2,61,78,90,13,-4.81471207692308,86.05246
2,62,77,90,14,-15.7122313571429,67.58508
2,63,20,28,9,-18.1055714444444,23.30164
2,63,67,90,24,-3.38908175,60.00039
2,64,32,35,4,-2.43712625,7.496537
2,64,65,90,26,-3.29564965384615,61.48807
2,65,19,26,8,-24.06204025,11.50539
2,65,31,35,5,-4.50450286,6.189546
2,66,19,25,7,-26.2284044285714,14.18155
2,66,31,35,5,-6.7802982,5.471231
2,69,71,90,20,-7.80261454,33.26488
2,70,71,90,20,-5.0401583,35.35837
2,71,39,54,16,-2.0948368125,79.16087
2,71,75,84,10,-34.76232098,9.869896
2,72,14,29,16,-6.778033875,80.38341
2,72,39,55,17,-3.10050176470588,69.08569
2,72,75,84,10,-27.906741,19.37622
2,73,14,29,16,-6.94822725,68.63273
2,74,74,90,17,-4.07469270588235,51.64755
2,75,74,90,17,-5.02296329411765,56.16622
2,76,74,90,17,-3.70820788235294,57.82307
2,77,75,90,16,-7.0493055,57.79078
2,78,75,90,16,-16.2682035625,51.56329
2,79,75,90,16,-20.3815566875,39.58686
2,80,75,90,16,-22.7497681875,28.22894
2,81,75,90,16,-22.6678665625,14.00107
2,82,2,19,18,-7.68525833888889,28.93033
2,82,75,90,16,-18.96694195625,3.163202
2,83,2,19,18,-9.28491394444445,13.37347
2,83,76,90,15,-14.3286225066667,0.6304444
2,84,2,20,19,-11.2967000052632,0.4336109
2,84,68,72,5,-3.3813244,3.355519
2,84,77,90,14,-21.8241933571429,4.65443
2,85,2,22,21,-7.87240131428571,0.6931564
