"cellIndex","windowIndex","frameIndex","termination","Duration","avgSpeed","maxSpeed"
1,51,72,87,16,2.40053164921596,4.84837445700147
1,52,18,25,8,2.31965489162205,4.64218696060021
1,52,48,57,10,2.70663585784885,5.12914298369761
1,53,47,57,11,2.54447107920322,4.87033894752148
1,54,48,57,10,2.19217400939792,4.53904749353445
1,56,2,5,4,3.29144902448793,8.7621395389729
1,57,2,6,5,4.67091045251712,10.7533041248514
1,57,24,31,8,2.12407701676363,4.57023846478723
1,61,24,31,8,2.4538979886116,4.70870594699859
1,62,24,32,9,2.22846086441992,4.71344380121317
1,64,24,31,8,2.32076156228291,4.43132673203336
1,73,86,89,4,2.27450857146219,4.56253864251616
1,83,23,35,13,2.397536130915,5.56162331826453
1,84,22,34,13,2.01850102081046,5.4523055109574
1,93,2,15,14,2.36566677564488,4.4575438223604
1,94,2,15,14,2.13082373230623,4.11815697603506
1,95,2,15,14,2.07352206606501,4.03510321162708
1,96,2,16,15,2.31265638407079,4.40318079083477
1,97,2,17,16,2.19149508925368,4.58767227871423
1,98,2,17,16,2.00764784902833,5.00098627845393
1,98,23,63,41,2.04967026716115,6.18477358112144
1,99,2,15,14,2.60154725856587,6.01202633707464
1,99,22,63,42,2.26110671783533,6.66192606888152
1,100,2,15,14,3.29157630656932,6.45908508910794
1,101,2,14,13,4.38468565549531,8.79298003675119
1,102,2,13,12,4.16694489667064,9.58635136343885
1,103,2,13,12,3.26108901507984,7.51763423008129
1,103,20,64,45,2.14878489398416,6.5895261547173
1,104,2,15,14,3.07306671376439,6.43137918650046
1,105,2,55,54,2.53615748518711,6.76323664572653
1,106,2,56,55,2.88382638466692,6.30938330785654
1,106,63,76,14,2.08789337080592,4.36435408604048
1,107,2,63,62,2.37361773641083,6.8192662343248
1,108,4,63,60,2.38621070531812,6.49176296523971
1,109,20,89,70,2.14336786511237,7.85807627257247
1,110,19,64,46,2.89509853140272,11.4986689886374
1,111,19,46,28,3.88603139933184,15.6565534587911
1,111,50,63,14,2.32846283756259,5.86339912592425
1,112,19,38,20,5.27041701980284,16.7658410607469
1,112,51,62,12,3.03625813094873,6.90797319008706
1,112,78,89,12,2.26876437361173,3.45578926398018
1,113,2,38,37,3.98193132595144,13.7006242646037
1,113,51,61,11,2.73864934455248,7.86468306425539
1,113,79,89,11,2.52366699476181,4.12883113579527
1,114,2,38,37,4.73367239983281,16.0393486819926
1,114,51,57,7,2.3369358315945,5.69537138081899
1,114,80,89,10,3.36038733682153,5.31419271666523
1,115,7,28,22,6.49297051639748,21.0778969117281
1,115,30,37,8,6.66431130218585,14.3895344183778
1,115,78,89,12,4.10182713654901,6.86956132035797
1,116,8,35,28,7.41362528829339,23.0668222790432
1,116,78,89,12,6.88490808538466,11.3331228071373
1,117,8,34,27,7.65093512698028,21.3803460426515
1,117,78,89,12,10.1124174783729,17.3189430957143
1,118,7,21,15,9.25370505538793,16.2955987064096
1,118,25,33,9,4.20979257266905,9.80651198344909
1,118,78,89,12,10.7460556104962,19.3616042145744
1,119,2,20,19,7.56055422964485,15.5458188644693
1,119,25,32,8,2.85385644163079,4.81443475643231
1,119,77,87,11,8.29260119501739,15.8427815746505
1,120,2,19,18,10.3673250287727,17.0571612755144
1,120,23,31,9,3.31638477145873,6.5574130923003
1,120,75,83,9,6.08520405261711,12.9908875599643
1,121,2,18,17,10.3228295027023,19.548747097984
1,121,21,30,10,3.48988870842893,7.00555483082473
1,121,41,45,5,3.00465716109266,5.86233114561451
1,121,73,81,9,3.72078794326448,8.94106147135324
1,122,2,30,29,6.35367453670623,14.0801287145757
1,122,70,80,11,2.80251559225066,5.70966206258202
1,123,2,5,4,2.76230182726626,8.26176433993868
1,123,9,34,26,2.96486356990862,8.42406822042958
1,123,70,78,9,2.88248572227188,5.4516427441981
1,124,14,34,21,2.41052942230307,4.52446649085711
1,125,2,9,8,4.97030597068464,10.9065815646374
1,126,2,10,9,7.62882089458079,11.6043695026651
1,127,2,10,9,6.7820789282638,12.8552639322695
1,127,49,55,7,4.01927384466828,7.10849083611451
1,128,4,11,8,4.02543110977032,9.55010457693599
1,128,25,31,7,2.46936795685642,4.42660778789699
1,128,48,64,17,3.64224530153394,7.96966973622176
1,129,5,11,7,2.47395489983681,6.34643801913503
1,129,49,66,18,2.78343080589658,6.24808710993282
1,134,51,63,13,2.91273514173333,5.79942489907318
1,135,47,70,24,2.07627618951812,5.57503630382572
1,137,86,89,4,2.04623849510973,3.45007548792046
1,138,2,7,6,3.97777665930123,7.51600627397264
1,138,25,36,12,2.08530163465219,3.85862915078992
1,139,2,8,7,6.72622846353704,14.7567537517458
1,139,25,35,11,2.47608643618718,3.58906908730334
1,140,2,9,8,8.08976495485616,20.0514989849284
1,141,2,9,8,8.16039515096727,20.5166886102192
1,141,39,47,9,2.29357516060224,5.67272939675844
1,142,2,10,9,4.95712308145472,11.9413690694938
1,142,39,47,9,2.32086688865994,5.98766024106065
1,142,51,64,14,3.27557645941769,10.4964862766683
1,142,86,89,4,2.26974911871831,3.69751403405312
1,143,2,11,10,3.0732304527369,5.70107143357083
1,143,51,63,13,5.91773410468626,15.8604000473028
1,144,2,11,10,4.05925456982923,6.91071917604152
1,144,51,63,13,6.64105615586783,18.1318824891043
1,145,2,10,9,7.19864142205736,11.8169981010346
1,145,51,63,13,5.71067013863365,15.1977554969264
2,1,45,89,45,2.46759745201866,7.70721016784095
2,6,41,84,44,2.28970796295305,5.09459183336207
2,7,39,85,47,2.53253767626754,5.5935326626026
2,8,39,84,46,2.4512878337575,4.99937598446361
2,9,40,83,44,3.06182117917345,6.4523006931359
2,10,41,82,42,3.87677110680215,7.30842237015783
2,11,43,83,41,4.4910850622262,8.63286657721457
2,12,38,83,46,4.51780174436373,9.75715050014378
2,13,38,82,45,4.99774799134404,10.3367792430087
2,14,38,80,43,5.97968746036414,12.5436864384981
2,15,38,78,41,7.68670503900835,18.15520551869
2,16,43,77,35,9.68228325056383,21.069517267016
2,17,43,76,34,11.0104366720782,29.4220248530609
2,17,83,87,5,2.87939440156084,8.40397849898408
2,18,38,63,26,7.79867805437462,32.8704073288373
2,18,67,75,9,12.9192118097983,25.5666673086226
2,18,82,87,6,7.39579296655833,14.3724616862868
