"cellIndex","windowIndex","frameIndex","termination","Duration","avgSpeed","maxSpeed"
1,144,63,89,27,-5.28926090454296,-1.0634923085181
1,145,10,51,42,-4.96667591513217,-0.338120684572208
1,145,63,89,27,-4.08970602444986,-1.38370129907446
2,1,23,45,23,-5.38711278241553,-0.215302424598271
2,2,23,44,22,-5.39926639360846,-0.141404295104857
2,3,12,20,9,-2.17957205567804,0.857504401894456
2,3,22,43,22,-4.30230283590575,1.11886283676474
2,4,12,19,8,-2.18791549508333,0.527203816700634
2,4,22,41,20,-3.58561646880698,-0.236146470332701
2,4,85,89,5,-2.11246085237498,-0.93211098054162
2,5,22,43,22,-3.32779874322284,0.609144948741069
2,5,83,89,7,-2.46326452563777,-0.504355067271311
2,6,20,41,22,-4.68518555206808,0.887667504785454
2,6,84,89,6,-2.29095847590788,-0.531807770719806
2,7,12,39,28,-4.21323834259011,-0.342727692344187
2,8,2,9,8,-3.34762375705435,-0.071762321183889
2,8,21,39,19,-5.19790667170831,-0.0997345087824299
2,9,2,8,7,-3.28192962535989,0.583340181616995
2,9,20,40,21,-5.47188918060928,-0.264410540649799
2,10,2,8,7,-2.92805225082625,0.428856619790137
2,10,13,41,29,-5.29674863830866,-0.366150998945418
2,10,82,89,8,-2.4914673852483,-0.472793059510127
2,11,2,10,9,-2.89802194306493,-0.003668304864097
2,11,12,43,32,-5.30506479180166,-0.284084071376583
2,11,83,89,7,-3.07566048287188,-1.33396912806977
2,12,2,38,37,-4.93621674960269,-0.344972579010027
2,12,83,89,7,-2.71757448093145,-1.38784276532709
2,13,2,38,37,-5.38815601796293,-0.134372003100918
2,13,82,89,8,-2.10293011810578,-0.766386139139189
2,14,2,38,37,-5.8268389470465,-0.134725247916866
2,14,80,89,10,-2.88721601047649,-1.5429209940506
2,15,2,10,9,-3.77700742406613,-0.26127578143883
2,15,14,38,25,-8.23151344668361,-0.213313230661273
2,15,78,89,12,-4.47555818908436,-2.70779689790361
2,16,2,11,10,-2.82783276611733,0.246595664585579
2,16,14,38,25,-7.88756333088817,-0.0841787850845913
2,16,77,89,13,-5.28032111593162,0.147729449616661
2,17,2,38,37,-6.1649792879454,1.15342603565058
2,17,76,83,8,-5.60858734316951,5.8702993254275
2,18,2,38,37,-6.5453324803727,1.79830237791095
2,18,75,82,8,-6.51701485179456,1.55012335887041
2,19,2,11,10,-5.2242947812878,0.312087327879045
2,19,14,38,25,-8.04373310142382,0.547844931223773
2,19,75,83,9,-5.377215252374,3.50756140020679
2,20,2,38,37,-6.46429832480809,-0.237828699777365
2,20,79,84,6,-9.02792888881571,2.25708327803057
2,21,2,17,16,-4.92567897201412,3.68905840998972
2,21,22,40,19,-6.16674956943785,0.227948180835981
2,21,79,85,7,-11.3410267563406,8.7174669973001
2,22,2,17,16,-5.67363612986229,1.65440265530765
2,22,23,41,19,-6.75335731500361,0.129452171805993
2,22,78,85,8,-11.5660729827036,12.1745288533685
2,23,2,17,16,-3.69770526741209,6.64976797558967
2,23,23,33,11,-9.777626923708,0.233023322265689
2,23,35,41,7,-3.45868318823054,1.98530210156178
2,23,71,84,14,-8.6523976822892,3.1500351354434
2,24,6,15,10,-3.8987591147837,1.06989331611004
2,24,22,32,11,-11.8833972912524,1.17606027020383
2,24,72,84,13,-9.80916369619236,8.91934331259775
2,25,2,14,13,-5.5136959154084,-0.589374754210068
2,25,20,33,14,-10.5082850316607,1.646623840674
2,26,2,15,14,-5.48118316087603,0.358961061106016
2,26,20,35,16,-8.66182052672669,-0.415245115985492
2,27,2,16,15,-3.86701514725438,0.664245787771156
2,27,21,37,17,-7.57231489981723,0.788945936814337
2,27,74,81,8,-15.5061819835164,2.89196803892388
2,28,2,16,15,-2.85198262494306,0.237185287219788
2,28,21,38,18,-7.19573721486504,5.02219118330384
2,29,2,17,16,-3.17915083066963,1.51168539929973
2,29,21,39,19,-6.06807767773707,10.2378088574895
2,29,74,87,14,-12.7035531625123,6.85310679182583
2,30,2,9,8,-4.14183740841414,1.15421985298737
2,30,20,35,16,-6.20948726074743,0.0209821676218253
2,30,74,89,16,-16.7938373681141,8.30279430872966
2,31,2,9,8,-4.29367525516127,0.521253862627114
2,31,13,33,21,-5.14708345281909,1.23700043188176
2,32,2,9,8,-2.94790680697388,0.479562624083524
2,32,13,32,20,-7.78516308233836,1.46074846558894
2,32,76,89,14,-12.4403472115716,-5.3228414138006
2,33,2,31,30,-5.74717269134015,-0.161207416117102
2,33,76,89,14,-10.9342838470988,-1.53024542420855
2,34,2,5,4,-2.10052842597864,0.134872038412141
2,34,10,32,23,-5.30273184884388,0.374882085636636
2,34,78,89,12,-12.3784261931683,-0.475050652501145
2,35,9,19,11,-9.92645489804283,1.2931777520171
2,35,22,32,11,-2.85950781263199,0.792922269328593
2,35,79,89,11,-13.4204627135235,-1.85971968872707
2,36,10,18,9,-10.1872977584854,1.32935570524338
2,36,23,32,10,-3.15199390205801,0.381326829412619
2,36,80,89,10,-11.7067784389852,-4.15973048386095
2,37,10,18,9,-4.85164113377367,6.65228330640258
2,37,22,29,8,-10.1651365464531,0.134118917222384
2,37,42,45,4,-2.22397938853095,4.96132819983426
2,37,79,89,11,-9.81439787542086,-1.86502571226983
2,38,6,10,5,-3.99233147204518,1.2438030028377
2,38,22,29,8,-12.0495590580819,1.62398389763387
2,38,66,89,24,-13.4654877612783,4.9558404861912
2,39,6,11,6,-5.19167238365746,0.590539181153991
2,39,21,28,8,-11.465131251695,0.291651521975274
2,39,69,88,20,-15.7221783626921,4.19380874850668
2,40,6,13,8,-3.38508782189346,-0.0365286219199275
2,40,19,28,10,-7.76469788125373,0.582166759130918
2,40,41,56,16,-4.39142271480404,36.8223198025471
2,40,68,87,20,-14.3847957837332,8.44901040727439
2,41,18,28,11,-10.3589230164809,-0.0791661132110229
2,41,41,57,17,-4.2783979162121,35.1771504277982
2,41,69,78,10,-28.7391906020152,6.76685752500911
2,41,81,86,6,-4.68621632290357,9.33083499357302
2,42,2,8,7,-2.45696861085182,0.166527298140081
2,42,17,36,20,-6.82673555223996,7.78741270501917
2,42,49,58,10,-19.4834537155334,11.6276458509579
2,42,69,78,10,-32.2070813742506,3.18983840583736
2,42,81,85,5,-4.42520698295073,1.52949481356239
2,43,2,9,8,-6.09923787159522,0.534467190125881
2,43,16,36,21,-7.10979894910256,2.46850330308874
2,43,50,57,8,-23.8904626583589,9.30401834833652
2,43,66,85,20,-13.7748059314909,33.6966437865762
2,44,2,9,8,-6.42202975469276,2.12133700756845
2,44,13,36,24,-6.13673239802282,-0.127564349605755
2,44,47,58,12,-6.05047128846546,32.7515657993015
2,44,66,89,24,-11.6291281897938,34.0028066092343
2,45,2,7,6,-7.64115516836575,-0.201351991301685
2,45,12,36,25,-5.66543852269453,1.18547271302538
2,45,69,89,21,-17.6677494858932,1.78893344508001
2,46,2,6,5,-6.40215958533168,2.2869482928351
2,46,12,36,25,-4.83025894091654,1.40746112995802
2,46,70,89,20,-16.5178932229258,-2.96845661254512
2,47,2,6,5,-5.69010917407861,1.1720032994205
2,47,11,36,26,-4.68271993349326,0.619033876145862
2,47,70,89,20,-14.1201954570954,5.86834138681559
2,48,2,35,34,-4.60842526970023,-0.508293920021408
2,48,71,89,19,-12.3369403945247,-0.53755146802929
2,49,2,34,33,-5.91705245938766,-0.248746281982312
2,50,2,31,30,-6.75157577973971,-0.439792549243493
2,51,9,30,22,-7.59472979498178,0.0567806478988339
2,52,9,16,8,-7.81172455231003,5.12449243162634
2,52,20,30,11,-7.24257043126221,1.08283398480728
2,52,72,80,9,-6.93740335769278,0.48375910100387
2,53,9,15,7,-9.10919132520128,10.3436073829056
2,53,19,30,12,-7.56789894799472,1.35148909675147
2,53,50,53,4,-3.08397421069507,2.95574342655034
2,53,72,87,16,-2.28670280494097,-0.144637975712092
2,54,20,26,7,-9.85468709115482,0.694385493430293
2,54,34,39,6,-3.01991135718428,0.0467099403725783
2,54,72,86,15,-2.14995785537507,-0.345754254195522
2,55,20,26,7,-8.84331300520063,1.27746511644266
2,55,33,39,7,-3.91605216090111,0.733443844405892
2,55,56,61,6,-4.5143271312383,2.73178819217676
2,55,79,85,7,-2.03351063627126,0.0337132576806215
2,56,19,27,9,-11.7343771367097,2.71671036675305
2,56,34,40,7,-3.98086576899529,2.17234137625582
2,56,55,62,8,-5.11221395060327,2.68942807429812
2,57,18,28,11,-11.341316627773,3.63592225279077
2,57,34,41,8,-6.00191093199515,2.59684380778788
2,57,54,73,20,-3.95914910150671,0.245427034312701
2,58,18,29,12,-10.5823912078697,0.845226380638255
2,58,34,41,8,-8.56654521586403,1.03124589134065
2,58,53,73,21,-3.00482478435933,-0.304984044080818
2,59,17,30,14,-10.1963318230363,0.347041387687831
2,59,35,41,7,-9.24460269071608,1.07941699041508
2,59,56,67,12,-2.64878686344815,-0.380554028906317
2,60,6,10,5,-5.12678785211151,4.63767600825189
2,60,16,31,16,-11.421444263302,2.47147901688795
2,60,35,42,8,-7.59727840641431,2.76402809443858
2,60,62,75,14,-3.48566839861408,0.234657345426794
2,61,6,10,5,-7.05663809939982,3.49341361989802
2,61,16,32,17,-11.0450456911506,2.3885234069727
2,61,35,43,9,-7.8299221253716,3.52275775015533
2,61,52,55,4,-2.7735499225158,2.5844449286627
2,61,62,75,14,-4.00615725607271,-0.0588115532303878
2,62,6,10,5,-7.42022183314364,0.636681586176074
2,62,23,34,12,-10.3832608016863,1.46144582228247
2,62,36,43,8,-8.22218027030488,1.33751537775454
2,62,52,57,6,-4.59303689561592,0.942066970261212
2,62,62,69,8,-5.98461214943926,-0.135402960535092
2,62,86,89,4,-7.20235814725734,-2.31291086095242
2,63,24,35,12,-10.991120929873,0.554616905692897
2,63,37,44,8,-7.90383599014147,0.488096518332802
2,63,53,72,20,-4.89169925988488,-0.344941183457827
2,63,79,82,4,-3.03045911323983,1.36897790138137
2,64,24,35,12,-12.658328539615,2.91304548536193
2,64,38,45,8,-5.86891304444285,3.30310686352494
2,64,53,73,21,-5.66860325307664,1.70871906703746
2,65,24,35,12,-14.732768975185,4.38486070586522
2,65,40,45,6,-4.51406439105845,3.80841116947667
2,65,53,72,20,-8.19639016903075,0.428136181258552
2,66,23,35,13,-15.2203256999534,4.71687670192344
2,66,51,71,21,-9.14993578957554,0.600665929135051
2,67,22,35,14,-16.5367692512648,2.74319441275297
2,67,50,69,20,-7.44638414587886,2.31309976810218
2,68,6,10,5,-2.59267405486507,7.08798561201059
2,68,21,36,16,-14.9405411867684,2.30440224195231
2,68,49,58,10,-6.63811244244634,2.26481256486367
2,68,60,68,9,-7.73271314394626,1.41160236421418
2,69,3,10,8,-4.96533742358627,3.55755138493287
2,69,22,58,37,-9.75637805769775,0.785181286899691
2,69,60,67,8,-6.91581102652424,-0.312776571561883
2,70,2,10,9,-7.01797222569253,0.67608294365194
2,70,14,56,43,-4.75476912121224,40.8703674465002
2,70,59,67,9,-5.63789800843375,0.711888200114988
2,71,2,10,9,-5.4919943756624,-0.154270972922305
2,71,22,55,34,-12.1947380684254,0.975632094126
2,71,61,67,7,-3.07376315732261,0.513025395486854
2,72,24,49,26,-12.0447964990083,0.546305140669526
2,73,24,43,20,-12.2148524333283,0.837152901067119
2,73,47,53,7,-2.59348620995583,-0.440439943223632
2,73,62,69,8,-3.14254056976591,-0.105092352872062
2,74,27,43,17,-8.85407029069472,3.34091855669018
2,74,47,51,5,-3.55356003894004,1.4270917985292
2,74,62,75,14,-4.98133103367099,2.45939932583958
2,75,22,38,17,-9.84341226688317,2.6596250207317
2,75,47,51,5,-3.47701811151527,-0.30885519432422
2,75,60,75,16,-5.52591706539945,2.96781697434629
2,76,2,6,5,-8.79691134702654,3.80848855630577
2,76,21,37,17,-11.1918780080095,7.88576115762232
2,76,45,57,13,-3.47510247632121,0.824514722127092
2,76,61,75,15,-4.84037263886441,4.97640421271687
2,77,22,28,7,-13.1373792677224,3.10544839333348
2,77,31,37,7,-9.9448553811397,9.19081765391906
2,77,44,58,15,-6.32821332813939,2.0257642347386
2,77,61,70,10,-5.61662519390801,0.920426133056564
2,78,2,7,6,-6.66159581410515,7.4264567927337
2,78,22,38,17,-4.79018386612197,16.1107010049301
2,78,43,70,28,-5.87530950451006,1.08290796791407
2,79,31,47,17,-8.74218293605754,4.98935070738124
2,79,55,68,14,-2.65450731189106,1.02321261882368
2,79,78,82,5,-4.13941587381553,3.11440986257413
2,80,31,46,16,-8.31268569413568,5.14493745266584
2,80,58,65,8,-3.65914780152292,0.911155749552064
2,81,14,27,14,-11.0310268727731,3.03197857013248
2,81,36,45,10,-4.26416614230773,0.222540007372633
2,81,49,54,6,-3.67738791240112,0.582946637277948
2,81,60,64,5,-2.91562157882606,1.11630345739991
2,82,12,28,17,-11.5277601230405,9.53057843101474
2,82,39,55,17,-3.91704010970414,4.2216684209997
2,83,2,5,4,-6.11094931400598,1.40410451191341
2,83,11,17,7,-8.92245616612906,0.946842869641095
2,83,40,55,16,-9.06740102947643,0.348788649693412
2,84,2,5,4,-5.56286046017732,5.13150428855461
2,84,11,18,8,-9.50655732252318,8.47382468011506
2,84,41,51,11,-7.61497362179819,2.39023911081058
2,84,56,64,9,-3.32618846619106,6.0442059955024
2,84,82,87,6,-4.12435208982928,7.98019793886261
2,85,2,5,4,-2.28000500735513,4.61134805386584
2,85,11,19,9,-12.4035131429521,5.3976327974911
2,85,57,63,7,-5.33802846861507,0.441223335205777
2,85,81,89,9,-12.378438784335,-0.432521173787478
2,86,10,20,11,-10.6801292529468,1.12494378698037
2,86,39,46,8,-6.1368696662402,-0.443931516864809
2,86,57,63,7,-4.30666222035449,0.237950848504705
2,86,81,89,9,-17.171090995284,-2.89811864012997
2,87,11,27,17,-7.60953661636639,4.16516814130006
2,87,32,51,20,-8.11294771410505,0.0607594157152563
2,87,58,63,6,-3.52586036900716,-0.514632713157233
2,87,82,89,8,-19.1055405619652,-5.75340681050975
2,88,2,5,4,-3.25972320199934,2.02516458818181
2,88,12,27,16,-7.60161336922021,5.10342099863574
2,88,32,49,18,-11.9136379728349,0.659815579155073
2,88,52,62,11,-3.38049578469357,0.901952830264522
2,88,66,74,9,-4.78432652038067,3.78731641622941
2,88,82,89,8,-15.6669797397471,-3.12190635251179
2,89,2,7,6,-5.14956796554545,4.48416102681368
2,89,14,27,14,-8.56939999074203,8.12648068062049
2,89,33,47,15,-13.1024640730387,1.5184125674782
2,89,52,62,11,-4.02958390214467,5.83626612303136
2,89,66,73,8,-8.37144252560285,0.231259133105746
2,89,81,89,9,-9.84167298678005,-4.37570552414624
2,90,2,7,6,-6.83608091860616,0.926435951516858
2,90,14,27,14,-7.52786426059761,8.63025568421646
2,90,33,46,14,-10.2582620943183,-0.00940898091711406
2,90,51,62,12,-6.28431837965185,7.08496640611365
2,90,66,72,7,-7.7671129958694,3.16723808618627
2,90,79,89,11,-10.8899912653725,-3.11809227815017
2,91,14,21,8,-7.19309867270332,0.961527871419515
2,91,22,27,6,-6.30007758135934,1.45923141722795
2,91,35,61,27,-8.58923424027888,0.0922090725675159
2,91,66,71,6,-6.70386393432387,6.06595776629692
2,91,79,89,11,-8.75655380161099,-2.64009221857809
2,92,15,20,6,-5.27929007418222,5.69666955338879
2,92,23,29,7,-6.44343999449526,3.44143271900761
2,92,36,61,26,-9.28983226063159,5.28369789092822
2,92,66,70,5,-4.77630610712941,1.4736634256123
2,92,80,89,10,-8.91482376931794,-0.592027004307892
2,93,15,19,5,-3.99016944037961,1.70261422573736
2,93,25,31,7,-6.20911351974028,5.40274582615795
2,93,38,59,22,-8.04060048512308,0.836419230522464
2,93,81,89,9,-13.5355980741846,-2.33794072675463
2,94,16,19,4,-2.24091788341051,1.18610229772549
2,94,25,32,8,-6.62682298382362,1.98610518311289
2,94,40,58,19,-6.48905038485691,0.810484797048987
2,94,75,78,4,-2.78536260698207,2.21589876619837
2,94,81,89,9,-16.0834721255434,-3.51507616539675
2,95,24,33,10,-9.37587278661012,0.862571492795183
2,95,39,56,18,-5.66353597164485,1.10803691952652
2,95,70,78,9,-3.65983745175114,2.35956401941237
2,95,80,89,10,-15.9281929347322,-1.07685684766144
2,96,24,34,11,-9.83510140269097,2.04888130756984
2,96,38,55,18,-4.07494341915878,0.995466364783551
2,96,72,77,6,-2.17274995585223,2.18652415490984
2,96,81,89,9,-15.5746648064998,-5.43448693256212
2,97,26,35,10,-9.43404398229565,0.837175892419555
2,97,46,56,11,-3.69944423531632,0.35712968049505
2,97,81,89,9,-9.9463053018548,-0.490898022483883
2,98,9,16,8,-4.94471586961876,2.92830359630422
2,98,27,41,15,-7.67064072177336,2.23873087752764
2,98,45,61,17,-5.0897919192315,-0.352340459844257
2,98,72,77,6,-4.88196215379699,3.8608655613662
2,98,82,89,8,-9.59633114691692,-2.8138081981426
2,99,8,16,9,-6.12073294892412,0.787034664409692
2,99,28,65,38,-7.19238593066949,1.76511851825731
2,99,71,77,7,-6.58236179786969,5.66241666287888
2,99,82,89,8,-11.2145287703093,-3.7805423060118
2,100,8,16,9,-4.40759277384026,5.20870110950619
2,100,28,66,39,-7.57823713033679,1.95652436702101
2,100,82,89,8,-11.3831223144425,-4.69722726924616
2,101,8,15,8,-4.12372563558724,0.280542639331525
2,101,28,67,40,-7.19675873850679,0.330393599543362
2,101,82,89,8,-12.3139886135134,-4.35063579027951
2,102,8,16,9,-3.37115942177432,4.0555905039183
2,102,29,54,26,-8.0630238928606,0.191244238786705
2,102,56,68,13,-4.55898373019071,-0.422195757099942
2,102,82,89,8,-13.9851266982669,-2.72810308482152
2,103,5,15,11,-3.98431044815901,2.2212253830298
2,103,29,69,41,-7.1091790847118,0.127767198462107
2,103,82,89,8,-11.6022155954319,-2.37273665152235
2,104,5,14,10,-3.32297374434542,1.99936502380739
2,104,29,69,41,-7.50675451781727,-0.143698605435341
2,104,82,89,8,-7.65323028508972,-4.01833461831043
2,105,6,13,8,-2.5521210659339,0.588268240138547
2,105,30,69,40,-5.72173357155594,1.11500799581365
2,105,82,88,7,-4.9488572645413,0.522348634445038
2,106,7,14,8,-2.25055411690911,4.94667120300868
2,106,31,39,9,-8.20648531761303,0.391495724479621
2,106,46,69,24,-5.1510528079646,0.563148216779766
2,106,81,86,6,-3.27120649802021,0.489694737538595
2,107,2,14,13,-3.08892502331455,0.790139374784432
2,107,32,39,8,-4.14681119078047,-0.116829792077751
2,107,46,72,27,-4.76102208673433,0.908431556333281
2,107,81,86,6,-2.65291796235794,-0.212936519897096
2,108,2,15,14,-2.53071792436886,-0.184056720307699
2,108,46,67,22,-4.029587111521,-0.130039947579463
2,108,82,86,5,-2.30470122724562,0.0456494180333986
2,109,8,18,11,-2.30552259449144,0.976046212838097
2,109,44,72,29,-3.61311364780661,-0.183472835030716
2,109,81,89,9,-2.60777159038206,-0.672856974789296
2,110,8,18,11,-2.975135210359,0.757980836075837
2,110,44,72,29,-4.85693182212892,-0.170485617740022
2,110,82,89,8,-3.84251188556609,-2.93788036577516
2,111,8,16,9,-2.55479640126914,-0.140439233936877
2,111,38,72,35,-2.95823310389615,-0.191022001542969
2,112,7,19,13,-2.1508569065095,0.896264889848189
2,112,42,79,38,-2.85452586840634,-0.128166216247401
2,113,9,20,12,-2.95751540870318,-0.36658294133345
2,113,44,77,34,-4.20984099719546,0.526553673698395
2,114,9,21,13,-2.94330954495819,0.777746953263583
2,114,38,74,37,-4.15817170190788,-0.270234526246876
